x,y,z,V,triangle
-4.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,91
-4.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,91
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,91
-4.0000000000000000e+00,8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,92
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,92
-4.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,92
-4.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,93
-4.0000000000000000e+00,5.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,93
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,93
-4.0000000000000000e+00,6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,94
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,94
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,94
-4.0000000000000000e+00,5.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,95
-4.0000000000000000e+00,-1.5000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,95
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,95
-4.0000000000000000e+00,5.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,96
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,96
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,96
-4.0000000000000000e+00,-1.5000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,97
-4.0000000000000000e+00,-6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,97
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,97
-4.0000000000000000e+00,-1.5000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,98
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,98
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,98
-4.0000000000000000e+00,-6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,99
-4.0000000000000000e+00,-8.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,99
-4.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,99
-4.0000000000000000e+00,-6.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,100
-4.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,100
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,100
-4.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,101
0.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,101
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,101
-4.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,102
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,102
-4.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,102
0.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,103
1.4840742039999988e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,103
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,103
0.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,104
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,104
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,104
1.4840742039999988e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,105
1.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,105
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,105
1.4840742039999988e-01,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,106
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,106
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,106
1.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,107
1.9047973224000003e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,107
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,107
1.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,108
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,108
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,108
1.9047973224000003e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,109
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,109
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,109
1.9047973224000003e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,110
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,110
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,110
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,111
2.5000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,111
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,111
2.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,112
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,112
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,112
2.5000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,113
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,113
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,113
2.5000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,114
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,114
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,114
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,115
6.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,115
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,115
6.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,116
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,116
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,116
6.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,117
6.0000000000000000e+00,-5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,117
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,117
6.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,118
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,118
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,118
6.0000000000000000e+00,-5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,119
6.0000000000000000e+00,1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,119
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,119
6.0000000000000000e+00,-5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,120
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,120
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,120
6.0000000000000000e+00,1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,121
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,121
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,121
6.0000000000000000e+00,1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,122
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,122
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,122
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,123
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,123
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,123
6.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,124
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,124
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,124
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,125
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,125
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,125
6.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,126
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,126
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,126
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,127
1.9147802928999980e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,127
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,127
2.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,128
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,128
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,128
1.9147802928999980e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,129
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,129
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,129
1.9147802928999980e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,130
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,130
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,130
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,131
9.8412698410000132e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,131
9.8412698410000132e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,131
1.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,132
9.8412698410000132e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,132
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,132
9.8412698410000132e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,133
8.1418253399998974e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,133
8.1418253399998974e-02,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,133
9.8412698410000132e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,134
8.1418253399998974e-02,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,134
9.8412698410000132e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,134
8.1418253399998974e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,135
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,135
0.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,135
8.1418253399998974e-02,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,136
0.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,136
8.1418253399998974e-02,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,136
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,137
-5.0000000000000000e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,137
-5.0000000000000000e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,137
0.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,138
-5.0000000000000000e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,138
0.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,138
-5.0000000000000000e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,139
-4.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,139
-4.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,139
-5.0000000000000000e-01,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,140
-4.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,140
-5.0000000000000000e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,140
-4.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,141
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,141
-4.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,141
-4.0000000000000000e+00,8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,142
-4.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,142
-4.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,142
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,143
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,143
-4.0000000000000000e+00,5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,143
-4.0000000000000000e+00,6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,144
-4.0000000000000000e+00,5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,144
-4.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,144
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,145
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,145
-4.0000000000000000e+00,-1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,145
-4.0000000000000000e+00,5.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,146
-4.0000000000000000e+00,-1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,146
-4.0000000000000000e+00,5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,146
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,147
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,147
-4.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,147
-4.0000000000000000e+00,-1.5000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,148
-4.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,148
-4.0000000000000000e+00,-1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,148
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,149
-4.0000000000000000e+00,-8.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,149
-4.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,149
-4.0000000000000000e+00,-6.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,150
-4.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,150
-4.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,150
-4.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,151
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,151
0.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,151
-4.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,152
0.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,152
-4.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,152
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,153
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,153
1.4840742039999988e-01,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,153
0.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,154
1.4840742039999988e-01,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,154
0.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,154
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,155
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,155
1.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,155
1.4840742039999988e-01,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,156
1.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,156
1.4840742039999988e-01,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,156
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,157
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,157
1.9047973224000003e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,157
1.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,158
1.9047973224000003e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,158
1.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,158
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,159
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,159
2.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,159
1.9047973224000003e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,160
2.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,160
1.9047973224000003e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,160
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,161
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,161
2.5000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,161
2.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,162
2.5000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,162
2.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,162
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,163
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,163
6.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,163
2.5000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,164
6.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,164
2.5000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,164
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,165
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,165
6.0000000000000000e+00,-6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,165
6.0000000000000000e+00,-8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,166
6.0000000000000000e+00,-6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,166
6.0000000000000000e+00,-8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,166
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,167
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,167
6.0000000000000000e+00,-5.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,167
6.0000000000000000e+00,-6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,168
6.0000000000000000e+00,-5.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,168
6.0000000000000000e+00,-6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,168
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,169
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,169
6.0000000000000000e+00,1.5000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,169
6.0000000000000000e+00,-5.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,170
6.0000000000000000e+00,1.5000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,170
6.0000000000000000e+00,-5.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,170
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,171
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,171
6.0000000000000000e+00,6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,171
6.0000000000000000e+00,1.5000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,172
6.0000000000000000e+00,6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,172
6.0000000000000000e+00,1.5000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,172
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,173
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,173
6.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,173
6.0000000000000000e+00,6.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,174
6.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,174
6.0000000000000000e+00,6.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,174
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,175
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,175
2.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,175
6.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,176
2.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,176
6.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,176
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,177
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,177
1.9147802928999980e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,177
2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,178
1.9147802928999980e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,178
2.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,178
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,179
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,179
1.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,179
1.9147802928999980e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,180
1.0000000000000000e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,180
1.9147802928999980e+00,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,180
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,181
9.8412698410000132e-01,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,181
9.8412698410000132e-01,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,181
1.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000001e-01,0.0000000000000000e+00,182
9.8412698410000132e-01,8.0000000000000000e+00,2.1000000000000001e+00,0.0000000000000000e+00,182
