x,y,z,V,triangle
4.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,7
4.0000000000000000e+00,-2.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,8
4.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,8
4.0000000000000000e+00,-2.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,8
4.0000000000000000e+00,-5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,9
4.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,9
4.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,9
4.0000000000000000e+00,-5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,10
4.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,10
4.0000000000000000e+00,-5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,10
4.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,11
4.0000000000000000e+00,1.8181818180000064e-01,-2.0499999999999998e+00,0.0000000000000000e+00,11
4.0000000000000000e+00,1.8181818180000064e-01,-5.0000000000000003e-02,0.0000000000000000e+00,11
4.0000000000000000e+00,0.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,12
4.0000000000000000e+00,1.8181818180000064e-01,-5.0000000000000003e-02,0.0000000000000000e+00,12
4.0000000000000000e+00,0.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,12
4.0000000000000000e+00,1.8181818180000064e-01,-2.0499999999999998e+00,0.0000000000000000e+00,13
4.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,13
4.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,13
4.0000000000000000e+00,1.8181818180000064e-01,-2.0499999999999998e+00,0.0000000000000000e+00,14
4.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,14
4.0000000000000000e+00,1.8181818180000064e-01,-5.0000000000000003e-02,0.0000000000000000e+00,14
4.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,15
4.0000000000000000e+00,8.1818181819999936e-01,-2.0499999999999998e+00,0.0000000000000000e+00,15
4.0000000000000000e+00,8.1818181819999936e-01,-5.0000000000000003e-02,0.0000000000000000e+00,15
4.0000000000000000e+00,5.0000000000000000e-01,-2.0499999999999998e+00,0.0000000000000000e+00,16
4.0000000000000000e+00,8.1818181819999936e-01,-5.0000000000000003e-02,0.0000000000000000e+00,16
4.0000000000000000e+00,5.0000000000000000e-01,-5.0000000000000003e-02,0.0000000000000000e+00,16
4.0000000000000000e+00,8.1818181819999936e-01,-2.0499999999999998e+00,0.0000000000000000e+00,17
4.0000000000000000e+00,1.0000000000000000e+00,-2.0499999999999998e+00,0.0000000000000000e+00,17
4.0000000000000000e+00,1.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,17
4.0000000000000000e+00,8.1818181819999936e-01,-2.0499999999999998e+00,0.0000000000000000e+00,18
4.0000000000000000e+00,1.0000000000000000e+00,-5.0000000000000003e-02,0.0000000000000000e+00,18
